,predicted_scores,similarity_scores
rxn03082_c,0.9998825539999998,0.7324680902768703
rxn07628_c,0.9998825539999998,0.7324680902768703
rxn23084_c,0.9998825539999998,0.7324680902768703
rxn04852_c,0.9998825539999998,0.7324680902768703
rxn04823_c,0.9998825539999998,0.7324680902768703
rxn03353_c,0.9998825539999998,0.7324680902768703
rxn23455_c,0.9998825539999998,0.8099270217508633
rxn04001_c,0.9998825539999998,0.7324680902768703
rxn14303_c,0.9998825539999998,0.7324680902768703
rxn02809_c,0.9998825539999998,0.8571703443913203
rxn02807_c,0.9998825539999998,0.7324680902768703
rxn01965_c,0.9998825539999998,0.7324680902768703
rxn01954_c,0.9998825539999998,0.7324680902768703
rxn16707_c,0.9998825539999998,0.7324680902768703
rxn04828_c,0.9998825539999998,0.7324680902768703
rxn37184_c,0.9998825539999998,0.8099270217508633
rxn04827_c,0.9998825539999998,0.7324680902768703
rxn04002_c,0.9998825539999998,0.7542494117323439
rxn21302_c,0.9998825539999998,0.7324680902768703
rxn23085_c,0.9998825539999998,0.7542494117323439
rxn25078_c,0.9998825539999998,0.7542494117323439
rxn16708_c,0.9998825539999998,0.7324680902768703
rxn04808_c,0.9998825539999998,0.7324680902768703
rxn03997_c,0.9998825539999998,0.7324680902768703
rxn25079_c,0.9998825539999998,0.7324680902768703
rxn04858_c,0.9998825539999998,0.7324680902768703
rxn16709_c,0.9998825539999998,0.7324680902768703
rxn04807_c,0.9998825539999998,0.7324680902768703
rxn24495_c,0.9998825539999998,0.7324680902768703
rxn24494_c,0.9998825539999998,0.7324680902768703
rxn25113_c,0.9998825539999998,0.7324680902768703
rxn21310_c,0.9998825539999998,0.7324680902768703
rxn04857_c,0.9998825539999998,0.7324680902768703
rxn04847_c,0.9998825539999998,0.7324680902768703
rxn04829_c,0.9998825539999998,0.7324680902768703
rxn14327_c,0.9998825539999998,0.7324680902768703
rxn04856_c,0.9998825539999998,0.7324680902768703
rxn24300_c,0.9998825539999998,0.7542494117323439
rxn24302_c,0.9998825539999998,0.7324680902768703
rxn14236_c,0.9998825539999998,0.8319731507245334
rxn24303_c,0.9998825539999998,0.7324680902768703
rxn03993_c,0.9998825539999998,0.7542494117323439
rxn07822_c,0.9998825539999998,0.7324680902768703
rxn24299_c,0.9998825539999998,0.7542494117323439
rxn04854_c,0.9998825539999998,0.7324680902768703
rxn14371_c,0.9998825539999998,0.8319731507245334
rxn07792_c,0.9998825539999998,0.7324680902768703
rxn02851_c,0.9998825539999998,0.7324680902768703
rxn21400_c,0.9998825539999998,0.7324680902768703
rxn24877_c,0.9998825539999998,0.7324680902768703
rxn16373_c,0.9998825199999999,0.8749837514623713
rxn01298_c,0.99988216,0.74534738109333
rxn01225_c,0.9998821400000001,0.6741903028927415
rxn18452_c,0.999882128,0.8451479775642774
rxn10173_c,0.99988201,0.8451479775642774
rxn05166_c,0.9998818799999999,0.8451479775642774
rxn18345_c,0.999881738,0.8451479775642774
rxn21194_c,0.999881612,0.766289000830476
rxn08442_c,0.9998815719999999,0.7499675029247423
rxn00215_c,0.999881542,0.4758002217991869
rxn21191_c,0.999881336,0.7662890008304758
rxn30035_c,0.999881036,0.7905899661271387
rxn01231_c,0.9998810239999999,0.6859943405700353
rxn37984_c,0.999880908,0.8451479775642774
rxn37983_c,0.9998806119999999,0.8451479775642774
rxn04042_c,0.9998803780000001,0.7499675029247429
rxn08440_c,0.9998803620000001,0.6324308699302441
rxn05227_c,0.9998803200000002,0.44722522094923445
rxn00182_c,0.9998802920000001,0.7142751039809884
rxn05855_c,0.9998801160000002,0.7499675029247437
rxn09918_c,0.999880106,0.7142751039809884
rxn12288_c,0.999879928,0.732722902035313
rxn12220_c,0.9998795320000001,0.7303030712687815
rxn20708_c,0.999878788,0.717125625232295
rxn02281_c,0.9998785,0.8682421501402221
rxn37271_c,0.9998780899999999,0.717125625232295
rxn10447_c,0.999878038,0.8451479775642774
rxn05513_c,0.999878038,0.8451479775642774
rxn02325_c,0.999877856,0.5000072207900979
rxn05728_c,0.999877588,0.6499365964942582
rxn10172_c,0.9998774859999999,0.8451479775642774
rxn16488_c,0.9998773400000001,0.800601034272458
rxn10453_c,0.99987721,0.8451479775642774
rxn08556_c,0.999877,0.5
rxn28122_c,0.9998769019999999,0.4629186451356855
rxn05149_c,0.9998768680000001,0.8451479775642774
rxn19115_c,0.999876836,0.8447385138078422
rxn18436_c,0.99987602,0.8451479775642774
rxn01666_c,0.999875702,0.7473941323621037
rxn05577_c,0.9998756,0.6499365964942582
rxn09560_c,0.9998746300000001,0.7071527374977165
rxn15109_c,0.999874224,0.6761095939888513
rxn04696_c,0.9998740899999999,0.599979203493817
rxn22016_c,0.9998740899999999,0.7976734935673429
rxn22001_c,0.9998740899999999,0.599979203493817
rxn22017_c,0.9998740899999999,0.5330271433565628
rxn00856_c,0.999873912,0.5000072207900979
rxn12539_c,0.9998738360000001,0.6499365964942582
rxn30044_c,0.9998738340000001,0.75
rxn09444_c,0.999873386,0.7327229020353128
rxn26313_c,0.999873314,0.6030298143460753
rxn08977_c,0.999873214,0.7171202984927928
rxn13853_c,0.99987303,0.8451479775642774
rxn07619_c,0.999872874,0.7142751039809884
rxn25562_c,0.999872874,0.7142751039809884
rxn08260_c,0.999872874,0.7142751039809883
rxn25548_c,0.999872874,0.7142751039809884
rxn30346_c,0.999872824,0.78947080391835
rxn05536_c,0.9998725800000001,0.8451479775642774
rxn00278_c,0.9998724280000001,0.7559211482160539
rxn08458_c,0.9998721319999999,0.7905591395663807
rxn01143_c,0.9998717920000001,0.6708015015407103
rxn05181_c,0.999871318,0.8451479775642774
rxn21296_c,0.99987113,0.5476861691604638
rxn18483_c,0.9998711220000001,0.8451479775642774
rxn35615_c,0.9998710199999999,0.7171256252322948
rxn37453_c,0.9998709299999999,0.8451535572911179
rxn14415_c,0.9998709299999999,0.7855511054677018
rxn37452_c,0.9998709299999999,0.8451535572911176
rxn30645_c,0.9998709299999999,0.7897048908899165
rxn33985_c,0.9998709,0.75
rxn09913_c,0.999870518,0.7142751039809884
rxn30514_c,0.999870298,0.5714126559714825
rxn10588_c,0.999870298,0.339686506378273
rxn20639_c,0.999870298,0.4629186451356855
rxn01716_c,0.999870298,0.717125625232295
rxn05504_c,0.999869954,0.8451479775642774
rxn37362_c,0.999869916,0.717125625232295
rxn10822_c,0.999869698,0.8451479775642774
rxn18573_c,0.99986961,0.8451479775642774
rxn05174_c,0.999869292,0.8451479775642774
rxn37990_c,0.9998692479999999,0.8451479775642774
rxn01205_c,0.9998689199999999,0.6674316986127278
rxn10449_c,0.999868736,0.8451479775642774
rxn16010_c,0.9998685819999998,0.7715310752261425
rxn04264_c,0.9998684320000001,0.717125625232295
rxn20662_c,0.999868398,0.7461640851679957
rxn29219_c,0.999868352,0.8451479775642774
rxn00361_c,0.999868148,0.6708015015407103
rxn05619_c,0.999868124,0.8451479775642774
rxn27030_c,0.999868102,0.5772877273196695
rxn07480_c,0.9998679899999999,0.7171256252322947
rxn30453_c,0.99986798,0.8451479775642773
rxn10833_c,0.999867854,0.8451479775642774
rxn29624_c,0.9998676339999999,0.6499365964942582
rxn18457_c,0.9998675160000001,0.8451479775642774
rxn00843_c,0.9998673200000001,0.717125625232295
rxn05542_c,0.999867282,0.8451479775642774
rxn00663_c,0.999867154,0.7499675029247412
rxn09119_c,0.9998670579999999,0.9560856028620625
rxn05549_c,0.9998670500000001,0.8451479775642773
rxn05570_c,0.999866974,0.8451479775642774
rxn18361_c,0.9998669720000001,0.8451479775642774
rxn25124_c,0.9998667780000001,0.4758002217991866
rxn05665_c,0.999866778,0.6499365964942582
rxn08659_c,0.9998663220000001,0.6708378314238516
rxn05533_c,0.999866208,0.8451479775642774
rxn05546_c,0.999866046,0.8451479775642774
rxn09453_c,0.9998658519999999,0.732722902035313
rxn12233_c,0.99986584,0.717125625232295
rxn05540_c,0.9998655959999999,0.8451479775642774
rxn01559_c,0.9998654800000001,0.47430260029410753
rxn05537_c,0.999865368,0.8451479775642774
rxn08277_c,0.999865168,0.8603130238930672
rxn18360_c,0.99986511,0.8451479775642774
rxn36644_c,0.999865046,0.8447385138078422
rxn02854_c,0.9998650080000001,0.7559211482160539
rxn29218_c,0.9998649740000001,0.8451479775642774
rxn04725_c,0.99986491,0.7171256252322948
rxn05162_c,0.99986488,0.8451479775642774
rxn16700_c,0.999864838,0.717125625232295
rxn23197_c,0.999864838,0.7171256252322948
rxn20688_c,0.999864814,0.732722902035313
rxn16139_c,0.999864814,0.7327229020353128
rxn25873_c,0.999864814,0.7327229020353128
rxn10706_c,0.999864814,0.7327229020353128
rxn23149_c,0.999864814,0.732722902035313
rxn23286_c,0.999864814,0.732722902035313
rxn28138_c,0.999864814,0.7453100581487153
rxn23009_c,0.999864814,0.7327229020353128
rxn28496_c,0.999864814,0.7453100581487153
rxn22042_c,0.999864814,0.7327229020353127
rxn15477_c,0.999864814,0.7453100581487153
rxn10021_c,0.999864814,0.732722902035313
rxn37324_c,0.999864814,0.7327229020353128
rxn10020_c,0.999864814,0.732722902035313
rxn01613_c,0.999864814,0.732722902035313
rxn10019_c,0.999864814,0.7327229020353127
rxn02296_c,0.999864814,0.7327229020353127
rxn23176_c,0.999864814,0.7327229020353129
rxn18456_c,0.999864802,0.8451479775642774
rxn30314_c,0.9998644999999999,0.6761095939888515
rxn23140_c,0.999864488,0.717125625232295
rxn05543_c,0.9998644660000002,0.8451479775642774
rxn05535_c,0.9998644499999999,0.8451479775642774
rxn04735_c,0.99986444,0.7171256252322947
rxn12848_c,0.9998642280000001,0.8451479775642774
rxn05541_c,0.999864168,0.8451479775642774
rxn05167_c,0.999864082,0.8451479775642774
rxn05544_c,0.9998640639999999,0.8451479775642774
rxn09463_c,0.9998639060000001,0.7100136198423654
rxn09898_c,0.9998638379999999,0.6263578263048198
rxn10115_c,0.999863796,0.8057396241598689
rxn05538_c,0.9998637840000001,0.8451479775642774
rxn12851_c,0.999863658,0.8451479775642774
rxn05547_c,0.99986356,0.8451479775642774
rxn00731_c,0.9998634860000001,0.6859943405700353
rxn05490_c,0.9998634839999999,0.8451479775642774
rxn05489_c,0.9998634839999999,0.8451479775642774
rxn00354_c,0.9998634560000002,0.8999948008734545
rxn00901_c,0.9998632200000002,0.7324680902768702
rxn12850_c,0.9998630479999999,0.8451479775642774
rxn12849_c,0.9998626720000001,0.8451479775642774
rxn00175_c,0.999862072,0.732722902035313
rxn05534_c,0.9998620600000001,0.8451479775642774
rxn13849_c,0.9998619440000001,0.8451479775642774
rxn22386_c,0.999861392,0.599979203493817
rxn14259_c,0.9998610400000001,0.7191454106250244
rxn29746_c,0.999860462,0.8451479775642773
rxn00593_c,0.99986014,0.6859943405700353
rxn01518_c,0.999860122,0.6708015015407103
rxn29779_c,0.9998599180000001,0.8451479775642774
rxn05601_c,0.9998589880000001,0.8451479775642774
rxn10147_c,0.99985892,0.8451479775642774
rxn24308_c,0.999858726,0.5000072207900979
rxn01232_c,0.9998586079999999,0.7559211482160539
rxn00669_c,0.999858512,0.6666666666666667
rxn38755_c,0.9998584339999999,0.6499365964942582
rxn05234_c,0.999858004,0.6761095939888503
rxn12056_c,0.999857724,0.7499349973999037
rxn24918_c,0.999857724,0.7499349973999037
rxn11684_c,0.999857724,0.8320170129916977
rxn24915_c,0.999857724,0.7499349973999037
rxn16457_c,0.999857724,0.7499349973999035
rxn25006_c,0.999857724,0.7499349973999037
rxn12187_c,0.999857724,0.7499349973999037
rxn24917_c,0.999857724,0.7499349973999037
rxn12186_c,0.999857724,0.7499349973999037
rxn16418_c,0.999857724,0.7499349973999037
rxn12183_c,0.999857724,0.7499349973999037
rxn16448_c,0.999857724,0.7499349973999037
rxn01661_c,0.999857724,0.7499349973999037
rxn24999_c,0.999857724,0.7499349973999037
rxn24919_c,0.999857724,0.7499349973999037
rxn16456_c,0.999857724,0.7499349973999037
rxn12181_c,0.999857724,0.7499349973999037
rxn23630_c,0.999857724,0.7499349973999037
rxn16732_c,0.999857724,0.7499349973999037
rxn24910_c,0.999857724,0.7499349973998981
rxn25240_c,0.999857724,0.7499349973999037
rxn01658_c,0.999857724,0.7499349973999037
rxn20956_c,0.999857724,0.7499349973999037
rxn01657_c,0.999857724,0.7499349973999037
rxn25004_c,0.999857724,0.7499349973999037
rxn14215_c,0.999857724,0.7499349973999037
rxn14163_c,0.999857724,0.7499349973999037
rxn25002_c,0.999857724,0.7499349973999037
rxn24914_c,0.999857724,0.7499349973999037
rxn16733_c,0.999857724,0.7499349973998978
rxn20957_c,0.999857724,0.7499349973999037
rxn20958_c,0.999857724,0.7499349973999037
rxn23653_c,0.999857724,0.7499349973999037
rxn25000_c,0.999857724,0.749934997399898
rxn24913_c,0.999857724,0.7499349973999037
rxn25003_c,0.999857724,0.7499349973999037
rxn01656_c,0.999857724,0.7499349973999037
rxn12182_c,0.999857724,0.7499349973999034
rxn00498_c,0.999857724,0.7559429883885406
rxn07621_c,0.999857724,0.7499349973999037
rxn07464_c,0.999857724,0.749934997399897
rxn07463_c,0.999857724,0.7499349973999037
rxn07446_c,0.999857724,0.7499349973999037
rxn28402_c,0.999857724,0.7499349973999037
rxn04379_c,0.999857724,0.7499349973999037
rxn29768_c,0.999857342,0.8451479775642774
rxn10483_c,0.999857138,0.7715170683540055
rxn11544_c,0.9998570859999999,0.7715170683540054
rxn18476_c,0.999857016,0.8451479775642774
rxn36500_c,0.999856762,0.888885679625672
rxn36498_c,0.999856476,0.8447385138078419
rxn15949_c,0.9998561760000001,0.6859943405700353
rxn05173_c,0.9998557299999999,0.8451479775642774
rxn18465_c,0.9998557299999999,0.8451479775642774
rxn00381_c,0.9998556900000001,0.7499675029247429
rxn04756_c,0.999855574,0.7171256252322946
rxn25048_c,0.9998555619999999,0.5714869281045634
rxn06968_c,0.999855552,0.7492737747653169
rxn29767_c,0.9998555339999999,0.8451479775642774
rxn09909_c,0.999855084,0.7142751039809884
rxn35655_c,0.999855056,0.3779714910009826
rxn16150_c,0.9998549320000001,0.9135252921927768
rxn04394_c,0.9998542300000001,0.47430260029410864
rxn25260_c,0.9998542300000001,0.4743026002941102
rxn02979_c,0.9998542300000001,0.5975943326708808
rxn03411_c,0.9998542300000001,0.5975943326708884
rxn03412_c,0.9998542300000001,0.5975943326708841
rxn05096_c,0.9998542300000001,0.4743026002941082
rxn07871_c,0.9998542300000001,0.4743026002941113
rxn09043_c,0.9998541400000001,0.9203561101964632
rxn37261_c,0.9998541080000001,0.8447385138078422
rxn14038_c,0.9998539519999999,0.9999999999999999
rxn14273_c,0.9998537579999999,0.7191454106250244
rxn27036_c,0.9998537579999999,0.7191454106250244
rxn14331_c,0.9998537579999999,0.7191454106250244
rxn14354_c,0.9998537579999999,0.7191454106250244
rxn27040_c,0.9998537579999999,0.7191454106250244
rxn27039_c,0.9998537579999999,0.7191454106250244
rxn27038_c,0.9998537579999999,0.7191454106250244
rxn27037_c,0.9998537579999999,0.7191454106250244
rxn12018_c,0.9998537579999999,0.7191454106250244
rxn00042_c,0.999853624,0.5714431045394573
rxn01159_c,0.9998535900000001,0.7142751039809885
rxn00632_c,0.9998530540000001,0.7473941323621035
rxn09901_c,0.99985293,0.7142751039809884
rxn06198_c,0.9998528579999999,0.799989601746908
rxn09439_c,0.9998527420000001,0.9406045088693031
rxn25794_c,0.999852454,0.6708552709577683
rxn08204_c,0.9998523199999999,0.632430869930244
rxn09045_c,0.999851888,0.9203561101964634
rxn01821_c,0.9998517079999999,0.717125625232295
rxn01820_c,0.9998517079999999,0.717125625232295
rxn01139_c,0.9998515400000001,0.75
rxn18460_c,0.9998515219999999,0.8451479775642774
rxn18244_c,0.9998515219999999,0.8451479775642774
rxn18459_c,0.9998515219999999,0.8451479775642774
rxn18455_c,0.9998515219999999,0.8451479775642774
rxn18420_c,0.9998515219999999,0.8451479775642774
rxn18412_c,0.9998515219999999,0.8451479775642774
rxn18411_c,0.9998515219999999,0.8451479775642774
rxn18454_c,0.9998515219999999,0.8451479775642774
rxn18453_c,0.9998515219999999,0.8451479775642774
rxn18451_c,0.9998515219999999,0.8451479775642774
rxn18246_c,0.9998515219999999,0.8451479775642774
rxn18449_c,0.9998515219999999,0.8451479775642774
rxn18245_c,0.9998515219999999,0.8451479775642774
rxn18243_c,0.9998515219999999,0.8451479775642774
rxn18461_c,0.9998515219999999,0.8451479775642774
rxn18447_c,0.9998515219999999,0.8451479775642774
rxn18462_c,0.9998515219999999,0.8451479775642774
rxn18410_c,0.9998515219999999,0.8451479775642774
rxn18463_c,0.9998515219999999,0.8451479775642774
rxn18464_c,0.9998515219999999,0.8451479775642774
rxn18242_c,0.9998515219999999,0.8451479775642774
rxn18466_c,0.9998515219999999,0.8451479775642774
rxn18409_c,0.9998515219999999,0.8451479775642774
rxn18467_c,0.9998515219999999,0.8451479775642774
rxn18250_c,0.9998515219999999,0.8451479775642774
rxn18468_c,0.9998515219999999,0.8451479775642774
rxn18469_c,0.9998515219999999,0.8451479775642774
rxn21300_c,0.9998515219999999,0.45183309508422065
rxn18470_c,0.9998515219999999,0.8451479775642774
rxn18448_c,0.9998515219999999,0.8451479775642773
rxn18445_c,0.9998515219999999,0.8451479775642774
rxn18446_c,0.9998515219999999,0.8451479775642774
rxn18417_c,0.9998515219999999,0.8451479775642774
rxn18422_c,0.9998515219999999,0.8451479775642774
rxn18423_c,0.9998515219999999,0.8451479775642774
rxn18424_c,0.9998515219999999,0.8451479775642774
rxn18425_c,0.9998515219999999,0.8451479775642774
rxn18426_c,0.9998515219999999,0.8451479775642774
rxn18427_c,0.9998515219999999,0.8451479775642774
rxn18428_c,0.9998515219999999,0.8451479775642774
rxn18429_c,0.9998515219999999,0.8451479775642774
rxn18249_c,0.9998515219999999,0.8451479775642774
rxn18419_c,0.9998515219999999,0.8451479775642774
rxn18431_c,0.9998515219999999,0.8451479775642774
rxn18418_c,0.9998515219999999,0.8451479775642774
rxn18248_c,0.9998515219999999,0.8451479775642774
rxn18432_c,0.9998515219999999,0.8451479775642774
rxn18416_c,0.9998515219999999,0.8451479775642774
rxn18421_c,0.9998515219999999,0.8451479775642774
rxn18415_c,0.9998515219999999,0.8451479775642774
rxn18433_c,0.9998515219999999,0.8451479775642774
rxn18434_c,0.9998515219999999,0.8451479775642773
rxn18247_c,0.9998515219999999,0.8451479775642773
rxn18437_c,0.9998515219999999,0.8451479775642774
rxn18438_c,0.9998515219999999,0.8451479775642774
rxn18439_c,0.9998515219999999,0.8451479775642774
rxn18471_c,0.9998515219999999,0.8451479775642773
rxn18441_c,0.9998515219999999,0.8451479775642774
rxn18442_c,0.9998515219999999,0.8451479775642774
rxn18443_c,0.9998515219999999,0.8451479775642774
rxn18444_c,0.9998515219999999,0.8451479775642774
rxn18414_c,0.9998515219999999,0.8451479775642773
rxn18413_c,0.9998515219999999,0.8451479775642774
rxn18440_c,0.9998515219999999,0.8451479775642774
rxn18477_c,0.9998515219999999,0.8451479775642774
rxn18472_c,0.9998515219999999,0.8451479775642774
rxn18506_c,0.9998515219999999,0.8451479775642774
rxn18532_c,0.9998515219999999,0.8451479775642774
rxn18531_c,0.9998515219999999,0.8451479775642774
rxn18530_c,0.9998515219999999,0.8451479775642773
rxn18529_c,0.9998515219999999,0.8451479775642774
rxn18528_c,0.9998515219999999,0.8451479775642774
rxn18524_c,0.9998515219999999,0.8451479775642774
rxn18523_c,0.9998515219999999,0.8451479775642774
rxn18518_c,0.9998515219999999,0.8451479775642774
rxn18517_c,0.9998515219999999,0.8451479775642773
rxn18514_c,0.9998515219999999,0.8451479775642774
rxn18513_c,0.9998515219999999,0.8451479775642774
rxn18512_c,0.9998515219999999,0.8451479775642774
rxn18508_c,0.9998515219999999,0.8451479775642774
rxn18507_c,0.9998515219999999,0.8451479775642774
rxn18233_c,0.9998515219999999,0.8451479775642774
rxn18533_c,0.9998515219999999,0.8451479775642774
rxn18534_c,0.9998515219999999,0.8451479775642774
rxn18232_c,0.9998515219999999,0.8451479775642774
rxn18543_c,0.9998515219999999,0.8451479775642774
rxn18549_c,0.9998515219999999,0.8451479775642774
rxn18548_c,0.9998515219999999,0.8451479775642774
rxn18547_c,0.9998515219999999,0.8451479775642774
rxn18546_c,0.9998515219999999,0.8451479775642774
rxn18545_c,0.9998515219999999,0.8451479775642774
rxn18544_c,0.9998515219999999,0.8451479775642774
rxn18542_c,0.9998515219999999,0.8451479775642774
rxn18535_c,0.9998515219999999,0.8451479775642774
rxn18541_c,0.9998515219999999,0.8451479775642774
rxn18540_c,0.9998515219999999,0.8451479775642774
rxn18539_c,0.9998515219999999,0.8451479775642774
rxn18538_c,0.9998515219999999,0.8451479775642774
rxn18537_c,0.9998515219999999,0.8451479775642774
rxn18536_c,0.9998515219999999,0.8451479775642773
rxn18234_c,0.9998515219999999,0.8451479775642774
rxn18505_c,0.9998515219999999,0.8451479775642774
rxn18473_c,0.9998515219999999,0.8451479775642774
rxn18504_c,0.9998515219999999,0.8451479775642774
rxn18488_c,0.9998515219999999,0.8451479775642774
rxn18487_c,0.9998515219999999,0.8451479775642774
rxn18486_c,0.9998515219999999,0.8451479775642774
rxn18485_c,0.9998515219999999,0.8451479775642774
rxn18240_c,0.9998515219999999,0.8451479775642774
rxn18484_c,0.9998515219999999,0.8451479775642774
rxn18482_c,0.9998515219999999,0.8451479775642774
rxn18481_c,0.9998515219999999,0.8451479775642774
rxn18480_c,0.9998515219999999,0.8451479775642773
rxn18479_c,0.9998515219999999,0.8451479775642774
rxn18478_c,0.9998515219999999,0.8451479775642774
rxn18407_c,0.9998515219999999,0.8451479775642774
rxn18241_c,0.9998515219999999,0.8451479775642774
rxn18475_c,0.9998515219999999,0.8451479775642774
rxn18474_c,0.9998515219999999,0.8451479775642774
rxn18489_c,0.9998515219999999,0.8451479775642774
rxn18490_c,0.9998515219999999,0.8451479775642774
rxn18491_c,0.9998515219999999,0.8451479775642774
rxn18496_c,0.9998515219999999,0.8451479775642774
rxn18503_c,0.9998515219999999,0.8451479775642774
rxn18502_c,0.9998515219999999,0.8451479775642774
rxn18501_c,0.9998515219999999,0.8451479775642774
rxn18235_c,0.9998515219999999,0.8451479775642774
rxn18498_c,0.9998515219999999,0.8451479775642774
rxn18497_c,0.9998515219999999,0.8451479775642774
rxn18236_c,0.9998515219999999,0.8451479775642774
rxn18239_c,0.9998515219999999,0.8451479775642774
rxn18237_c,0.9998515219999999,0.8451479775642773
rxn18495_c,0.9998515219999999,0.8451479775642774
rxn18494_c,0.9998515219999999,0.8451479775642774
rxn18493_c,0.9998515219999999,0.8451479775642774
rxn18238_c,0.9998515219999999,0.8451479775642774
rxn18492_c,0.9998515219999999,0.8451479775642774
rxn18408_c,0.9998515219999999,0.8451479775642774
rxn18257_c,0.9998515219999999,0.8451479775642773
rxn18406_c,0.9998515219999999,0.8451479775642773
rxn18312_c,0.9998515219999999,0.8451479775642774
rxn18310_c,0.9998515219999999,0.8451479775642774
rxn18309_c,0.9998515219999999,0.8451479775642774
rxn18308_c,0.9998515219999999,0.8451479775642774
rxn18307_c,0.9998515219999999,0.8451479775642774
rxn18305_c,0.9998515219999999,0.8451479775642774
rxn18304_c,0.9998515219999999,0.8451479775642774
rxn18303_c,0.9998515219999999,0.8451479775642774
rxn18302_c,0.9998515219999999,0.8451479775642774
rxn18301_c,0.9998515219999999,0.8451479775642773
rxn18300_c,0.9998515219999999,0.8451479775642774
rxn18299_c,0.9998515219999999,0.8451479775642774
rxn18298_c,0.9998515219999999,0.8451479775642774
rxn18297_c,0.9998515219999999,0.8451479775642774
rxn18296_c,0.9998515219999999,0.8451479775642774
rxn18295_c,0.9998515219999999,0.8451479775642774
rxn18311_c,0.9998515219999999,0.8451479775642774
rxn18313_c,0.9998515219999999,0.8451479775642774
rxn18293_c,0.9998515219999999,0.8451479775642774
rxn18314_c,0.9998515219999999,0.8451479775642774
rxn18253_c,0.9998515219999999,0.8451479775642773
rxn18327_c,0.9998515219999999,0.8451479775642774
rxn18326_c,0.9998515219999999,0.8451479775642774
rxn18325_c,0.9998515219999999,0.8451479775642774
rxn18324_c,0.9998515219999999,0.8451479775642774
rxn18323_c,0.9998515219999999,0.8451479775642774
rxn18322_c,0.9998515219999999,0.8451479775642774
rxn18321_c,0.9998515219999999,0.8451479775642774
rxn18320_c,0.9998515219999999,0.8451479775642774
rxn18254_c,0.9998515219999999,0.8451479775642774
rxn18319_c,0.9998515219999999,0.8451479775642774
rxn18318_c,0.9998515219999999,0.8451479775642774
rxn18317_c,0.9998515219999999,0.8451479775642774
rxn18316_c,0.9998515219999999,0.8451479775642774
rxn18315_c,0.9998515219999999,0.8451479775642774
rxn18294_c,0.9998515219999999,0.8451479775642774
rxn18255_c,0.9998515219999999,0.8451479775642774
rxn18405_c,0.9998515219999999,0.8451479775642774
rxn18275_c,0.9998515219999999,0.8451479775642774
rxn18273_c,0.9998515219999999,0.8451479775642774
rxn18272_c,0.9998515219999999,0.8451479775642774
rxn18271_c,0.9998515219999999,0.8451479775642774
rxn18270_c,0.9998515219999999,0.8451479775642774
rxn18269_c,0.9998515219999999,0.8451479775642774
rxn18268_c,0.9998515219999999,0.8451479775642774
rxn18267_c,0.9998515219999999,0.8451479775642774
rxn18266_c,0.9998515219999999,0.8451479775642774
rxn18265_c,0.9998515219999999,0.8451479775642774
rxn18264_c,0.9998515219999999,0.8451479775642774
rxn18263_c,0.9998515219999999,0.8451479775642774
rxn18262_c,0.9998515219999999,0.8451479775642774
rxn18261_c,0.9998515219999999,0.8451479775642774
rxn18260_c,0.9998515219999999,0.8451479775642774
rxn18259_c,0.9998515219999999,0.8451479775642774
rxn18274_c,0.9998515219999999,0.8451479775642774
rxn18276_c,0.9998515219999999,0.8451479775642774
rxn18292_c,0.9998515219999999,0.8451479775642774
rxn18277_c,0.9998515219999999,0.8451479775642774
rxn18291_c,0.9998515219999999,0.8451479775642774
rxn18290_c,0.9998515219999999,0.8451479775642774
rxn18289_c,0.9998515219999999,0.8451479775642774
rxn18288_c,0.9998515219999999,0.8451479775642774
rxn18287_c,0.9998515219999999,0.8451479775642774
rxn18286_c,0.9998515219999999,0.8451479775642773
rxn18285_c,0.9998515219999999,0.8451479775642774
rxn18284_c,0.9998515219999999,0.8451479775642774
rxn18283_c,0.9998515219999999,0.8451479775642774
rxn18282_c,0.9998515219999999,0.8451479775642774
rxn18281_c,0.9998515219999999,0.8451479775642774
rxn18280_c,0.9998515219999999,0.8451479775642774
rxn18256_c,0.9998515219999999,0.8451479775642774
rxn18279_c,0.9998515219999999,0.8451479775642774
rxn18278_c,0.9998515219999999,0.8451479775642774
rxn18328_c,0.9998515219999999,0.8451479775642774
rxn18329_c,0.9998515219999999,0.8451479775642774
rxn18330_c,0.9998515219999999,0.8451479775642773
rxn18388_c,0.9998515219999999,0.8451479775642774
rxn18386_c,0.9998515219999999,0.8451479775642774
rxn18385_c,0.9998515219999999,0.8451479775642774
rxn18384_c,0.9998515219999999,0.8451479775642774
rxn18383_c,0.9998515219999999,0.8451479775642774
rxn18382_c,0.9998515219999999,0.8451479775642774
rxn18381_c,0.9998515219999999,0.8451479775642774
rxn18380_c,0.9998515219999999,0.8451479775642774
rxn18379_c,0.9998515219999999,0.8451479775642773
rxn18378_c,0.9998515219999999,0.8451479775642774
rxn18377_c,0.9998515219999999,0.8451479775642774
rxn18376_c,0.9998515219999999,0.8451479775642774
rxn18375_c,0.9998515219999999,0.8451479775642774
rxn18374_c,0.9998515219999999,0.8451479775642774
rxn18373_c,0.9998515219999999,0.8451479775642774
rxn18372_c,0.9998515219999999,0.8451479775642774
rxn18550_c,0.9998515219999999,0.8451479775642774
rxn18389_c,0.9998515219999999,0.8451479775642774
rxn18331_c,0.9998515219999999,0.8451479775642774
rxn18390_c,0.9998515219999999,0.8451479775642774
